기준분기,연령대,성별구분,소득추정등급,"신용관리대상등록총금액<미적용, 금액, 십만원>","신용관리대상등록총금액<미적용, 등록자수, 명>"
2020Q1,70세 이상,여자,15,13402,30
2020Q2,20대,남자,00,15,1
2020Q2,20대,남자,01,8,1
2020Q2,20대,남자,02,233,2
2020Q2,20대,남자,03,1853,6
2020Q2,20대,남자,04,33,1
2020Q2,20대,남자,05,968,5
2020Q2,20대,남자,06,3874,12
2020Q2,20대,남자,07,28495,18
2020Q2,20대,남자,08,31542,149
2020Q2,20대,남자,09,33012,188
2020Q2,20대,남자,10,22941,140
2020Q2,20대,남자,11,37646,247
2020Q2,20대,남자,12,40606,381
2020Q2,20대,남자,13,31499,420
2020Q2,20대,남자,14,13741,123
2020Q2,20대,남자,15,14032,76
2020Q2,20대,여자,00,0,0
2020Q2,20대,여자,01,513,3
2020Q2,20대,여자,02,0,0
2020Q2,20대,여자,03,690,4
2020Q2,20대,여자,04,0,0
2020Q2,20대,여자,05,1991,7
2020Q2,20대,여자,06,694,6
2020Q2,20대,여자,07,924,6
2020Q2,20대,여자,08,12020,66
2020Q2,20대,여자,09,16914,94
2020Q2,20대,여자,10,4568,39
2020Q2,20대,여자,11,12150,39
2020Q2,20대,여자,12,5132,34
2020Q2,20대,여자,13,10813,81
2020Q2,20대,여자,14,39029,378
2020Q2,20대,여자,15,19995,149
2020Q2,30대,남자,00,0,0
2020Q2,30대,남자,01,55505,46
2020Q2,30대,남자,02,28973,17
2020Q2,30대,남자,03,80161,48
2020Q2,30대,남자,04,16483,16
2020Q2,30대,남자,05,49503,62
2020Q2,30대,남자,06,70162,97
2020Q2,30대,남자,07,124316,138
2020Q2,30대,남자,08,260436,447
2020Q2,30대,남자,09,253949,718
2020Q2,30대,남자,10,136368,429
2020Q2,30대,남자,11,134966,520
2020Q2,30대,남자,12,68625,300
2020Q2,30대,남자,13,45394,221
2020Q2,30대,남자,14,60309,215
2020Q2,30대,남자,15,62852,189
2020Q2,30대,여자,00,0,0
2020Q2,30대,여자,01,14438,13
2020Q2,30대,여자,02,3667,4
2020Q2,30대,여자,03,12416,15
2020Q2,30대,여자,04,4486,4
2020Q2,30대,여자,05,13631,24
2020Q2,30대,여자,06,11733,25
2020Q2,30대,여자,07,15089,28
2020Q2,30대,여자,08,60399,147
2020Q2,30대,여자,09,95364,221
2020Q2,30대,여자,10,47986,127
2020Q2,30대,여자,11,61222,230
2020Q2,30대,여자,12,29173,120
2020Q2,30대,여자,13,37957,189
2020Q2,30대,여자,14,62966,351
2020Q2,30대,여자,15,35200,148
2020Q2,40대,남자,00,0,0
2020Q2,40대,남자,01,331065,151
2020Q2,40대,남자,02,74936,55
2020Q2,40대,남자,03,236830,153
2020Q2,40대,남자,04,102004,74
2020Q2,40대,남자,05,251145,201
2020Q2,40대,남자,06,350896,294
2020Q2,40대,남자,07,452213,499
2020Q2,40대,남자,08,822048,993
2020Q2,40대,남자,09,461554,1120
2020Q2,40대,남자,10,225814,431
2020Q2,40대,남자,11,137273,375
2020Q2,40대,남자,12,20184,68
2020Q2,40대,남자,13,65309,122
2020Q2,40대,남자,14,67863,129
2020Q2,40대,남자,15,64933,113
2020Q2,40대,여자,00,0,0
2020Q2,40대,여자,01,31049,35
2020Q2,40대,여자,02,6755,13
2020Q2,40대,여자,03,26882,39
2020Q2,40대,여자,04,45398,20
2020Q2,40대,여자,05,115244,51
2020Q2,40대,여자,06,99629,74
2020Q2,40대,여자,07,306366,112
2020Q2,40대,여자,08,233465,306
2020Q2,40대,여자,09,201322,426
2020Q2,40대,여자,10,78697,253
2020Q2,40대,여자,11,79974,272
2020Q2,40대,여자,12,14390,108
2020Q2,40대,여자,13,36919,129
2020Q2,40대,여자,14,37254,119
2020Q2,40대,여자,15,62297,122
2020Q2,50대,남자,00,0,0
2020Q2,50대,남자,01,617096,213
2020Q2,50대,남자,02,232985,85
2020Q2,50대,남자,03,494694,197
2020Q2,50대,남자,04,189632,104
2020Q2,50대,남자,05,348191,237
2020Q2,50대,남자,06,429004,262
2020Q2,50대,남자,07,398223,520
2020Q2,50대,남자,08,645858,1020
2020Q2,50대,남자,09,391644,1010
2020Q2,50대,남자,10,720067,443
2020Q2,50대,남자,11,171520,319
2020Q2,50대,남자,12,20459,42
2020Q2,50대,남자,13,52961,78
2020Q2,50대,남자,14,76950,111
2020Q2,50대,남자,15,107366,111
2020Q2,50대,여자,00,0,0
2020Q2,50대,여자,01,72067,65
2020Q2,50대,여자,02,7462,15
2020Q2,50대,여자,03,31830,44
2020Q2,50대,여자,04,9569,17
2020Q2,50대,여자,05,81340,50
2020Q2,50대,여자,06,66213,75
2020Q2,50대,여자,07,175950,171
2020Q2,50대,여자,08,214880,261
2020Q2,50대,여자,09,218022,425
2020Q2,50대,여자,10,159923,383
2020Q2,50대,여자,11,60017,178
2020Q2,50대,여자,12,18682,132
2020Q2,50대,여자,13,40279,78
2020Q2,50대,여자,14,43256,126
2020Q2,50대,여자,15,55501,83
2020Q2,60대,남자,00,0,0
2020Q2,60대,남자,01,371170,86
2020Q2,60대,남자,02,124040,35
2020Q2,60대,남자,03,113836,69
2020Q2,60대,남자,04,111664,33
2020Q2,60대,남자,05,103017,70
2020Q2,60대,남자,06,357972,136
2020Q2,60대,남자,07,342454,225
2020Q2,60대,남자,08,336496,393
2020Q2,60대,남자,09,370203,418
2020Q2,60대,남자,10,342098,411
2020Q2,60대,남자,11,779417,145
2020Q2,60대,남자,12,1258082,97
2020Q2,60대,남자,13,15670,48
2020Q2,60대,남자,14,44398,56
2020Q2,60대,남자,15,28858,40
2020Q2,60대,여자,00,0,0
2020Q2,60대,여자,01,21091,19
2020Q2,60대,여자,02,3906,14
2020Q2,60대,여자,03,15167,21
2020Q2,60대,여자,04,4546,8
2020Q2,60대,여자,05,23573,27
2020Q2,60대,여자,06,10903,19
2020Q2,60대,여자,07,43367,52
2020Q2,60대,여자,08,106006,175
2020Q2,60대,여자,09,143829,247
2020Q2,60대,여자,10,68464,117
2020Q2,60대,여자,11,55217,110
2020Q2,60대,여자,12,31078,69
2020Q2,60대,여자,13,35891,159
2020Q2,60대,여자,14,25831,101
2020Q2,60대,여자,15,24540,46
2020Q2,70세 이상,남자,00,0,0
2020Q2,70세 이상,남자,01,26593,11
2020Q2,70세 이상,남자,02,1061,2
2020Q2,70세 이상,남자,03,4178,3
2020Q2,70세 이상,남자,04,228,1
2020Q2,70세 이상,남자,05,6771,5
2020Q2,70세 이상,남자,06,5306,5
2020Q2,70세 이상,남자,07,12513,8
2020Q2,70세 이상,남자,08,1399,6
2020Q2,70세 이상,남자,09,10675,13
2020Q2,70세 이상,남자,10,10657,8
2020Q2,70세 이상,남자,11,30879,10
2020Q2,70세 이상,남자,12,2790,4
2020Q2,70세 이상,남자,13,871418,398
2020Q2,70세 이상,남자,14,73635,98
2020Q2,70세 이상,남자,15,21804,19
2020Q2,70세 이상,여자,00,0,0
2020Q2,70세 이상,여자,01,4242,3
2020Q2,70세 이상,여자,02,204,1
2020Q2,70세 이상,여자,03,1839,2
2020Q2,70세 이상,여자,04,0,0
2020Q2,70세 이상,여자,05,246,3
2020Q2,70세 이상,여자,06,6422,2
2020Q2,70세 이상,여자,07,36,1
2020Q2,70세 이상,여자,08,4099,4
2020Q2,70세 이상,여자,09,2518,4
2020Q2,70세 이상,여자,10,9583,3
2020Q2,70세 이상,여자,11,5023,12
2020Q2,70세 이상,여자,12,3145,3
2020Q2,70세 이상,여자,13,135474,197
2020Q2,70세 이상,여자,14,62276,180
2020Q2,70세 이상,여자,15,15340,32
2020Q3,20대,남자,00,0,0
2020Q3,20대,남자,01,8,1
2020Q3,20대,남자,02,181,1
2020Q3,20대,남자,03,1561,6
2020Q3,20대,남자,04,33,1
2020Q3,20대,남자,05,649,4
2020Q3,20대,남자,06,4382,11
2020Q3,20대,남자,07,27798,15
2020Q3,20대,남자,08,31097,147
2020Q3,20대,남자,09,33026,181
2020Q3,20대,남자,10,21060,144
2020Q3,20대,남자,11,36847,248
2020Q3,20대,남자,12,37584,357
2020Q3,20대,남자,13,37173,438
2020Q3,20대,남자,14,12658,119
2020Q3,20대,남자,15,13797,75
2020Q3,20대,여자,00,0,0
2020Q3,20대,여자,01,439,4
2020Q3,20대,여자,02,0,0
2020Q3,20대,여자,03,468,3
2020Q3,20대,여자,04,0,0
2020Q3,20대,여자,05,1985,6
2020Q3,20대,여자,06,631,4
2020Q3,20대,여자,07,718,4
2020Q3,20대,여자,08,11980,67
2020Q3,20대,여자,09,15864,79
2020Q3,20대,여자,10,6595,50
2020Q3,20대,여자,11,11131,34
2020Q3,20대,여자,12,3838,32
2020Q3,20대,여자,13,9040,65
2020Q3,20대,여자,14,38429,352
2020Q3,20대,여자,15,21109,155
2020Q3,30대,남자,00,0,0
2020Q3,30대,남자,01,57396,40
2020Q3,30대,남자,02,28091,16
2020Q3,30대,남자,03,77425,47
2020Q3,30대,남자,04,21783,14
2020Q3,30대,남자,05,44346,62
2020Q3,30대,남자,06,48090,78
2020Q3,30대,남자,07,124277,142
2020Q3,30대,남자,08,233495,411
2020Q3,30대,남자,09,224757,702
2020Q3,30대,남자,10,129929,409
2020Q3,30대,남자,11,153573,512
2020Q3,30대,남자,12,44617,289
2020Q3,30대,남자,13,44833,234
2020Q3,30대,남자,14,65185,216
2020Q3,30대,남자,15,64116,184
2020Q3,30대,여자,00,0,0
2020Q3,30대,여자,01,12927,11
2020Q3,30대,여자,02,282,2
2020Q3,30대,여자,03,11250,12
2020Q3,30대,여자,04,5758,5
2020Q3,30대,여자,05,15084,25
2020Q3,30대,여자,06,11122,25
2020Q3,30대,여자,07,6730,21
2020Q3,30대,여자,08,57861,157
2020Q3,30대,여자,09,83369,196
2020Q3,30대,여자,10,42393,112
2020Q3,30대,여자,11,52151,199
2020Q3,30대,여자,12,26290,110
2020Q3,30대,여자,13,38970,183
2020Q3,30대,여자,14,67370,351
2020Q3,30대,여자,15,30446,136
2020Q3,40대,남자,00,0,0
2020Q3,40대,남자,01,316184,145
2020Q3,40대,남자,02,76847,55
2020Q3,40대,남자,03,213561,148
2020Q3,40대,남자,04,111390,80
2020Q3,40대,남자,05,265546,200
2020Q3,40대,남자,06,301587,285
2020Q3,40대,남자,07,472352,467
2020Q3,40대,남자,08,874702,1001
2020Q3,40대,남자,09,466091,1088
2020Q3,40대,남자,10,241105,421
2020Q3,40대,남자,11,135352,367
2020Q3,40대,남자,12,23342,80
2020Q3,40대,남자,13,68623,127
2020Q3,40대,남자,14,64142,137
2020Q3,40대,남자,15,57544,109
2020Q3,40대,여자,00,0,0
2020Q3,40대,여자,01,31222,33
2020Q3,40대,여자,02,8109,11
2020Q3,40대,여자,03,36819,35
2020Q3,40대,여자,04,50696,19
2020Q3,40대,여자,05,158492,47
2020Q3,40대,여자,06,75059,80
2020Q3,40대,여자,07,317905,109
2020Q3,40대,여자,08,234112,300
2020Q3,40대,여자,09,185762,417
2020Q3,40대,여자,10,76955,248
2020Q3,40대,여자,11,83209,264
2020Q3,40대,여자,12,18376,124
2020Q3,40대,여자,13,37405,135
2020Q3,40대,여자,14,37338,129
2020Q3,40대,여자,15,60524,124
2020Q3,50대,남자,00,0,0
2020Q3,50대,남자,01,644569,215
2020Q3,50대,남자,02,198270,79
2020Q3,50대,남자,03,399330,198
2020Q3,50대,남자,04,127265,92
2020Q3,50대,남자,05,350078,241
2020Q3,50대,남자,06,400337,267
2020Q3,50대,남자,07,387713,497
2020Q3,50대,남자,08,680163,984
2020Q3,50대,남자,09,412718,1036
2020Q3,50대,남자,10,361688,443
2020Q3,50대,남자,11,154380,320
2020Q3,50대,남자,12,17040,41
2020Q3,50대,남자,13,54224,74
2020Q3,50대,남자,14,78622,111
2020Q3,50대,남자,15,113589,113
2020Q3,50대,여자,00,0,0
2020Q3,50대,여자,01,76479,63
2020Q3,50대,여자,02,8224,17
2020Q3,50대,여자,03,35870,45
2020Q3,50대,여자,04,10518,17
2020Q3,50대,여자,05,65001,49
2020Q3,50대,여자,06,49008,74
2020Q3,50대,여자,07,178457,176
2020Q3,50대,여자,08,172276,262
2020Q3,50대,여자,09,222556,414
2020Q3,50대,여자,10,144959,385
2020Q3,50대,여자,11,53799,183
2020Q3,50대,여자,12,24811,132
2020Q3,50대,여자,13,36741,78
2020Q3,50대,여자,14,40446,122
2020Q3,50대,여자,15,63949,82
2020Q3,60대,남자,00,0,0
2020Q3,60대,남자,01,332982,87
2020Q3,60대,남자,02,132538,39
2020Q3,60대,남자,03,85537,72
2020Q3,60대,남자,04,63853,28
2020Q3,60대,남자,05,118696,72
2020Q3,60대,남자,06,330499,137
2020Q3,60대,남자,07,383899,248
2020Q3,60대,남자,08,361276,414
2020Q3,60대,남자,09,174328,428
2020Q3,60대,남자,10,911305,423
2020Q3,60대,남자,11,789239,152
2020Q3,60대,남자,12,1243138,97
2020Q3,60대,남자,13,14284,48
2020Q3,60대,남자,14,52204,56
2020Q3,60대,남자,15,28731,41
2020Q3,60대,여자,00,0,0
2020Q3,60대,여자,01,31969,21
2020Q3,60대,여자,02,3882,13
2020Q3,60대,여자,03,6857,18
2020Q3,60대,여자,04,5500,9
2020Q3,60대,여자,05,28304,27
2020Q3,60대,여자,06,15913,21
2020Q3,60대,여자,07,44018,48
2020Q3,60대,여자,08,142655,186
2020Q3,60대,여자,09,129513,238
2020Q3,60대,여자,10,103204,123
2020Q3,60대,여자,11,39030,111
2020Q3,60대,여자,12,32346,70
2020Q3,60대,여자,13,40424,154
2020Q3,60대,여자,14,25028,101
2020Q3,60대,여자,15,25662,46
2020Q3,70세 이상,남자,00,193,1
2020Q3,70세 이상,남자,01,27331,12
2020Q3,70세 이상,남자,02,1061,2
2020Q3,70세 이상,남자,03,4178,3
2020Q3,70세 이상,남자,04,228,1
2020Q3,70세 이상,남자,05,9341,5
2020Q3,70세 이상,남자,06,1188,1
2020Q3,70세 이상,남자,07,3768,6
2020Q3,70세 이상,남자,08,1329,7
2020Q3,70세 이상,남자,09,11348,14
2020Q3,70세 이상,남자,10,4356,5
2020Q3,70세 이상,남자,11,30422,11
2020Q3,70세 이상,남자,12,724,3
2020Q3,70세 이상,남자,13,753916,388
2020Q3,70세 이상,남자,14,73800,96
2020Q3,70세 이상,남자,15,28124,21
2020Q3,70세 이상,여자,00,0,0
2020Q3,70세 이상,여자,01,12079,4
2020Q3,70세 이상,여자,02,122,1
2020Q3,70세 이상,여자,03,341,2
2020Q3,70세 이상,여자,04,0,0
2020Q3,70세 이상,여자,05,241,3
2020Q3,70세 이상,여자,06,82,1
2020Q3,70세 이상,여자,07,36,1
2020Q3,70세 이상,여자,08,1004,4
2020Q3,70세 이상,여자,09,1017,5
2020Q3,70세 이상,여자,10,236,2
2020Q3,70세 이상,여자,11,4301,10
2020Q3,70세 이상,여자,12,159,1
2020Q3,70세 이상,여자,13,140481,192
2020Q3,70세 이상,여자,14,66802,196
2020Q3,70세 이상,여자,15,15220,32
2020Q4,20대,남자,00,0,0
2020Q4,20대,남자,01,0,0
2020Q4,20대,남자,02,194,2
2020Q4,20대,남자,03,749,4
2020Q4,20대,남자,04,290,2
2020Q4,20대,남자,05,657,6
2020Q4,20대,남자,06,2564,11
2020Q4,20대,남자,07,29870,17
2020Q4,20대,남자,08,30539,142
2020Q4,20대,남자,09,38754,191
2020Q4,20대,남자,10,21567,143
2020Q4,20대,남자,11,37298,244
2020Q4,20대,남자,12,39188,350
2020Q4,20대,남자,13,39758,442
2020Q4,20대,남자,14,12375,124
2020Q4,20대,남자,15,14646,81
2020Q4,20대,여자,00,0,0
2020Q4,20대,여자,01,261,4
2020Q4,20대,여자,02,0,0
2020Q4,20대,여자,03,327,2
2020Q4,20대,여자,04,100,2
2020Q4,20대,여자,05,1529,3
2020Q4,20대,여자,06,3368,8
2020Q4,20대,여자,07,927,6
2020Q4,20대,여자,08,7645,61
2020Q4,20대,여자,09,12950,85
2020Q4,20대,여자,10,6723,45
2020Q4,20대,여자,11,12093,34
2020Q4,20대,여자,12,5035,32
2020Q4,20대,여자,13,8048,60
2020Q4,20대,여자,14,41651,352
2020Q4,20대,여자,15,15664,147
2020Q4,30대,남자,00,0,0
2020Q4,30대,남자,01,62913,38
2020Q4,30대,남자,02,27300,17
2020Q4,30대,남자,03,62123,46
2020Q4,30대,남자,04,20538,14
2020Q4,30대,남자,05,44937,62
2020Q4,30대,남자,06,50327,76
2020Q4,30대,남자,07,134773,134
2020Q4,30대,남자,08,242721,409
2020Q4,30대,남자,09,226172,702
2020Q4,30대,남자,10,136878,448
2020Q4,30대,남자,11,132273,493
2020Q4,30대,남자,12,59763,290
2020Q4,30대,남자,13,45715,234
2020Q4,30대,남자,14,70400,215
2020Q4,30대,남자,15,61464,180
2020Q4,30대,여자,00,0,0
2020Q4,30대,여자,01,12175,11
2020Q4,30대,여자,02,307,3
2020Q4,30대,여자,03,11112,10
2020Q4,30대,여자,04,5676,4
2020Q4,30대,여자,05,13912,24
2020Q4,30대,여자,06,10273,28
2020Q4,30대,여자,07,13906,31
2020Q4,30대,여자,08,70490,151
2020Q4,30대,여자,09,82623,208
2020Q4,30대,여자,10,25422,105
2020Q4,30대,여자,11,53163,181
2020Q4,30대,여자,12,28225,121
2020Q4,30대,여자,13,43251,166
2020Q4,30대,여자,14,63936,332
2020Q4,30대,여자,15,30795,146
2020Q4,40대,남자,00,0,0
2020Q4,40대,남자,01,297696,146
2020Q4,40대,남자,02,85408,56
2020Q4,40대,남자,03,206655,139
2020Q4,40대,남자,04,94541,77
2020Q4,40대,남자,05,240572,192
2020Q4,40대,남자,06,315396,268
2020Q4,40대,남자,07,456610,451
2020Q4,40대,남자,08,801892,971
2020Q4,40대,남자,09,439585,1063
2020Q4,40대,남자,10,234870,407
2020Q4,40대,남자,11,148202,367
2020Q4,40대,남자,12,22488,72
2020Q4,40대,남자,13,71658,127
2020Q4,40대,남자,14,62467,140
2020Q4,40대,남자,15,54999,107
2020Q4,40대,여자,00,35,2
2020Q4,40대,여자,01,28173,29
2020Q4,40대,여자,02,8781,11
2020Q4,40대,여자,03,41308,37
2020Q4,40대,여자,04,21202,14
2020Q4,40대,여자,05,157441,42
2020Q4,40대,여자,06,76223,75
2020Q4,40대,여자,07,330312,111
2020Q4,40대,여자,08,195090,289
2020Q4,40대,여자,09,198261,408
2020Q4,40대,여자,10,83729,238
2020Q4,40대,여자,11,79554,263
2020Q4,40대,여자,12,16647,116
2020Q4,40대,여자,13,28980,125
2020Q4,40대,여자,14,31721,118
2020Q4,40대,여자,15,65047,116
2020Q4,50대,남자,00,60,1
2020Q4,50대,남자,01,647388,216
2020Q4,50대,남자,02,124780,77
2020Q4,50대,남자,03,395134,188
2020Q4,50대,남자,04,112865,91
2020Q4,50대,남자,05,327753,225
2020Q4,50대,남자,06,376228,248
2020Q4,50대,남자,07,422367,479
2020Q4,50대,남자,08,626547,957
2020Q4,50대,남자,09,420806,1005
2020Q4,50대,남자,10,359086,434
2020Q4,50대,남자,11,163024,319
2020Q4,50대,남자,12,17265,43
2020Q4,50대,남자,13,49178,73
2020Q4,50대,남자,14,80043,112
2020Q4,50대,남자,15,113118,113
2020Q4,50대,여자,00,0,0
2020Q4,50대,여자,01,88316,59
2020Q4,50대,여자,02,5950,18
2020Q4,50대,여자,03,29086,46
2020Q4,50대,여자,04,27085,18
2020Q4,50대,여자,05,64875,46
2020Q4,50대,여자,06,57138,74
2020Q4,50대,여자,07,199730,173
2020Q4,50대,여자,08,130848,247
2020Q4,50대,여자,09,227963,426
2020Q4,50대,여자,10,483725,343
2020Q4,50대,여자,11,55343,177
2020Q4,50대,여자,12,24518,126
2020Q4,50대,여자,13,32530,80
2020Q4,50대,여자,14,38547,110
2020Q4,50대,여자,15,75687,73
2020Q4,60대,남자,00,0,0
2020Q4,60대,남자,01,324691,89
2020Q4,60대,남자,02,130719,39
2020Q4,60대,남자,03,102473,73
2020Q4,60대,남자,04,85815,32
2020Q4,60대,남자,05,130587,75
2020Q4,60대,남자,06,262059,145
2020Q4,60대,남자,07,400331,234
2020Q4,60대,남자,08,360387,429
2020Q4,60대,남자,09,417371,463
2020Q4,60대,남자,10,684551,435
2020Q4,60대,남자,11,763028,167
2020Q4,60대,남자,12,1273016,97
2020Q4,60대,남자,13,15946,47
2020Q4,60대,남자,14,51403,53
2020Q4,60대,남자,15,28106,43
2020Q4,60대,여자,00,0,0
2020Q4,60대,여자,01,30007,21
2020Q4,60대,여자,02,3809,12
2020Q4,60대,여자,03,7374,21
2020Q4,60대,여자,04,9105,9
2020Q4,60대,여자,05,27540,26
2020Q4,60대,여자,06,18726,25
2020Q4,60대,여자,07,43119,50
2020Q4,60대,여자,08,92801,185
2020Q4,60대,여자,09,106464,249
2020Q4,60대,여자,10,144683,131
2020Q4,60대,여자,11,38038,102
2020Q4,60대,여자,12,27593,71
2020Q4,60대,여자,13,55977,164
2020Q4,60대,여자,14,27549,103
2020Q4,60대,여자,15,45039,51
2020Q4,70세 이상,남자,00,0,0
2020Q4,70세 이상,남자,01,33302,13
2020Q4,70세 이상,남자,02,983,2
2020Q4,70세 이상,남자,03,4318,4
2020Q4,70세 이상,남자,04,228,1
2020Q4,70세 이상,남자,05,3100,3
2020Q4,70세 이상,남자,06,1188,1
2020Q4,70세 이상,남자,07,11541,11
2020Q4,70세 이상,남자,08,1574,7
2020Q4,70세 이상,남자,09,11437,15
2020Q4,70세 이상,남자,10,5220,8
2020Q4,70세 이상,남자,11,30965,11
2020Q4,70세 이상,남자,12,842,5
2020Q4,70세 이상,남자,13,735498,377
2020Q4,70세 이상,남자,14,85327,93
2020Q4,70세 이상,남자,15,27025,22
2020Q4,70세 이상,여자,00,0,0
2020Q4,70세 이상,여자,01,13119,6
2020Q4,70세 이상,여자,02,122,1
2020Q4,70세 이상,여자,03,341,2
2020Q4,70세 이상,여자,04,0,0
2020Q4,70세 이상,여자,05,1054,5
2020Q4,70세 이상,여자,06,82,1
2020Q4,70세 이상,여자,07,240,3
2020Q4,70세 이상,여자,08,2982,8
2020Q4,70세 이상,여자,09,2936,5
2020Q4,70세 이상,여자,10,2404,4
2020Q4,70세 이상,여자,11,4746,9
2020Q4,70세 이상,여자,12,829,3
2020Q4,70세 이상,여자,13,108673,177
2020Q4,70세 이상,여자,14,71730,201
2020Q4,70세 이상,여자,15,15193,36
2021Q1,20대,남자,00,0,0
2021Q1,20대,남자,01,463,3
2021Q1,20대,남자,02,68,2
2021Q1,20대,남자,03,448,4
2021Q1,20대,남자,04,321,2
2021Q1,20대,남자,05,656,6
2021Q1,20대,남자,06,3027,13
2021Q1,20대,남자,07,8117,15
2021Q1,20대,남자,08,21971,135
2021Q1,20대,남자,09,39660,193
2021Q1,20대,남자,10,21865,127
2021Q1,20대,남자,11,34074,219
2021Q1,20대,남자,12,39485,336
2021Q1,20대,남자,13,39262,437
2021Q1,20대,남자,14,11663,108
2021Q1,20대,남자,15,15973,73
2021Q1,20대,여자,00,0,0
2021Q1,20대,여자,01,100,1
2021Q1,20대,여자,02,0,0
2021Q1,20대,여자,03,584,4
2021Q1,20대,여자,04,53,1
2021Q1,20대,여자,05,3907,5
2021Q1,20대,여자,06,636,6
2021Q1,20대,여자,07,2847,7
2021Q1,20대,여자,08,9511,58
2021Q1,20대,여자,09,12351,86
2021Q1,20대,여자,10,8905,45
2021Q1,20대,여자,11,6925,31
